지역,매장명,브랜드명
경상북도 포항시 남구 대이로 50 (대잠동)1층 ,포항시청점,메가커피
경상북도 포항시 북구 우창로 4 (우현동)1층 ,포항우현점,메가커피
경상북도 포항시 남구 효성로 27 (효자동)1층 ,포항효자점,메가커피
경상북도 포항시 북구 중흥로 131 (죽도동)1층 ,포항쌍용사거리점,메가커피
경상북도 포항시 북구 중앙상가2길 13-1 ,포항중앙점,메가커피
경상북도 포항시 북구 두호로 30 (두호동)1층 ,포항두호점,메가커피
경상북도 포항시 남구 연일읍 철강로25번길 47 1층 ,포항연일점,메가커피
경상북도 포항시 북구 천마로90번길 3 (양덕동)1층 ,포항양덕점,메가커피
경상남도 통영시 광도면 죽림2로 55-69 (죽림리)101호(피아빌딩) ,통영죽림점,메가커피
경상남도 김해시 가야로30번길 13-13 106호 ,김해가야대역점,메가커피
경상남도 김해시 주촌면 천곡로 18 메가커피 ,주촌센텀위브점,메가커피
경상남도 김해시 번화1로80번길 15 1층107호(대청동다성빌딩) ,김해장유점,메가커피
경상남도 김해시 장유로 232 (부곡동) 메가커피 ,장유코아점,메가커피
"경상남도 김해시 삼계중앙로 39 103호(삼계동, 솔리드빌딩) ",김해삼계점,메가커피
경상남도 통영시 무전8길 22-16 (무전동진우하이빌2차)상가동1층102호 ,통영무전점,메가커피
경상남도 김해시 금관대로 1368번길 12 1층 ,김해연지공원점,메가커피
경상남도 김해시 내외중앙로 53 (내동) 메가커피 ,김해내동점,메가커피
경상남도 통영시 해미당5길 5 (북신동)1층 ,통영북신점,메가커피
경상남도 통영시 통영해안로 363,통영동피랑점,메가커피
경상남도 김해시 율하3로 42 (율하동) 메가MGC커피(율하중앙점) ,율하중앙점,메가커피
경상북도 포항시 남구 오천읍 남원로 83 (1차부영아파트) 메가커피 ,포항문덕점,메가커피
"경상남도 김해시 율하숲길 21 104호(장유동, 로하스디딤빌딩) ",율하2지구점,메가커피
"경상남도 김해시 인제로 184, 1층(어방동) ",김해인제대점,메가커피
경상북도 포항시 남구 오천읍 정몽주로 651 (용덕리)1층 ,포항오천점,메가커피
경상남도 김해시 김해대로2492번길 20 (삼정동) 메가커피 ,김해메가마트점,메가커피
부산광역시 강서구 과학산단로 349 (지사동) 메가커피 ,지사동점,메가커피
경상남도 양산시 물금읍 범구로 14 ,양산범어점,메가커피
경상남도 양산시 물금읍 범구로 14 M동8호 ,양산범어점,메가커피
경상남도 양산시 물금읍 증산역로 177 1-201호(라피에스타) ,양산증산역점,메가커피
경상남도 양산시 동면 내송리 산33-3 . ,양산사송점,메가커피
경상남도 거제시 중곡로 43 (고현동)1층 ,거제중곡점,메가커피
경상남도 거제시 거제중앙로 1919 A상가1층 ,거제고현점,메가커피
경상남도 거제시 동문천로 61 101호(고현동) ,거제계룡점,메가커피
경상남도 거제시 수양로 442 (수월동거제자이)거제자이상가1동102호1층 ,거제수월점,메가커피
부산광역시 북구 화명신도시로 132,화명점,메가커피
부산광역시 북구 금곡대로 287 (화명동) 메가커피 ,화명역점,메가커피
"경상남도 양산시 삼호1길 45 1층(삼호동, K&C아울렛) ",서창점,메가커피
부산광역시 북구 백양대로 1189 1층 ,구포시장점,메가커피
경상남도 거제시 상동5길 117-40 (상동동) 메가커피 ,거제상동점,메가커피
부산광역시 강서구 명지국제7로 37,부산명지더샵점,메가커피
울산광역시 북구 매산로 35 (매곡동) 메가커피 ,울산매곡점,메가커피
부산광역시 사상구 광장로20번길 14,부산사상산업단지점,메가커피
부산광역시 강서구 명지1동 3511-4 메가커피 ,부산명지점,메가커피
부산광역시 사상구 사상로 196 (괘법동한빛빌딩)1층 ,사상터미널점,메가커피
부산광역시 북구 만덕1로 13(만덕동) 메가MGC커피(만덕점) ,만덕점,메가커피
울산광역시 중구 만남의거리 26 (성남동) 메가커피 ,울산성남점,메가커피
부산광역시 사상구 대동로 103,학장점,메가커피
부산광역시 사하구 하신번영로 395 1층 107-2호(하단동) ,하단SK뷰점,메가커피
울산광역시 중구 번영로 475 1층(복산동) ,홈플러스울산점,메가커피
부산광역시 사상구 백양대로 438 메가커피 ,주례보훈병원점,메가커피
"부산광역시 금정구 부곡온천천로 190 (부곡동, 퀸즈더블유장전역) 메가커피 ",금정구청점,메가커피
부산광역시 사상구 가야대로318번길 14 메가커피 ,주례삼선병원점,메가커피
"부산광역시 금정구 부곡온천천로 190, 상가동 106호 ",금정구청점,메가커피
부산광역시 금정구 중앙대로1719번길 9 메가커피(장전역점) ,장전역점,메가커피
부산광역시 동래구 금정마을로 150,부산동래래미안아이파크점,메가커피
"울산광역시 북구 박상진3로 55, 상가2동 지상 1층 203호  (송정동) ",울산송정점,메가커피
울산광역시 북구 화봉로 58,울산화봉점,메가커피
부산광역시 동래구 사직북로47번길 20,사직점,메가커피
부산광역시 금정구 금정로68번길 41 (장전동청송아파트)1층 ,부산대점,메가커피
부산광역시 사상구 가야대로 358 (주례동동서메디칼의원다비치안경)1층 ,동서대점,메가커피
부산광역시 동래구 온천장로 125 1층 ,허심청점,메가커피
부산광역시 사하구 당리동 136-0 메가커피 ,당리점,메가커피
부산광역시 동래구 온천장로 52 1층(온천동) ,온천장점,메가커피
부산광역시 동래구 온천동 479-7 메가커피 ,동래롯데점,메가커피
부산광역시 부산진구 엄광로 27,개금현대점,메가커피
부산광역시 동래구 아시아드대로 145 (사직동) 메가커피 ,사직역점,메가커피
부산광역시 부산진구 가야대로 480-1 1층우측(개금동) ,개금시장점,메가커피
부산광역시 금정구 부곡로 108 (부곡동) . ,부산부곡점,메가커피
"부산광역시 부산진구 초연로 6 (초읍동, 포레나부산초읍아파트) 메가커피 ",포레나점,메가커피
부산광역시 부산진구 가야대로498번길 28-3 1층(가야동) ,야홈플러스점,메가커피
부산광역시 부산진구 동평로 92,당감점,메가커피
부산광역시 부산진구 성지로 ,부산어린이대공원점,메가커피
부산광역시 연제구 아시아드대로 92 . ,거제홈타운점,메가커피
울산광역시 북구 명촌로 81,울산명촌점,메가커피
부산광역시 동래구 명륜로 129번길 35 1층(명륜동) ,동래점,메가커피
부산광역시 사하구 장평로 448 (괴정동) ,괴정점,메가커피
부산광역시 부산진구 시민공원로 11 . ,부산진구청점,메가커피
부산광역시 부산진구 시민공원로 11,부산진구청점,메가커피
부산광역시 동래구 충렬대로 249,동래시장점,메가커피
부산광역시 연제구 거제시장로14번길 28 (거제동) 메가커피 ,부산시청점,메가커피
부산광역시 사하구 사하로 184 메가커피 ,괴정역점,메가커피
부산광역시 동래구 온천천로339번길 51 202동1층24호(낙민동동래꿈에그린아파트) ,부산낙민점,메가커피
부산광역시 강서구 유통단지1로 50,서부산유통지구점,메가커피
부산광역시 부산진구 부전로66번길 4 1층 ,서면롯데호텔점,메가커피
부산광역시 금정구 공단로 ,부산금사공단점,메가커피
부산광역시 부산진구 가야대로784번길 11 (부전동)1층 ,서면롯데점,메가커피
부산광역시 연제구 월드컵대로 75,연산점,메가커피
부산광역시 부산진구 서면로 30 (부전동) 메가커피 ,서면일번가점,메가커피
"부산광역시 연제구 신금로25 1층 149호 (연산동, 노블레스스퀘어) ",연산파크시티점,메가커피
부산광역시 동래구 명장로48번길 13 메가커피 ,명장점,메가커피
부산광역시 부산진구 중앙대로692번길 26 (부전동) 메가커피 ,서면점,메가커피
부산광역시 부산진구 황령대로 23 (범천동세운이노빌)1층102호 ,범천점,메가커피
부산광역시 동래구 안남로 108,온천천점,메가커피
부산광역시 동래구 안남로 108 . ,온천천점,메가커피
부산광역시 동래구 안락로 136-2 (안락동) 메가커피 ,안락점,메가커피
부산광역시 동구 고관로 95-1 . ,부산동구청점,메가커피
부산광역시 동래구 충렬대로459번길 33 1층(안락동) ,안락sk점,메가커피
부산광역시 사하구 다송로72번길 67 . ,부산다대낫개점,메가커피
부산광역시 동구 초량중로 94 (초량동) 메가커피 ,초량점,메가커피
부산광역시 동구 범일로102번길 13 (범일동)1층 ,범일동점,메가커피
부산광역시 해운대구 선수촌로 80 (반여동) 메가커피 ,부산아시아드선수촌점,메가커피
울산광역시 울주군 온산읍 덕남로 45 메가커피 ,울산온산점,메가커피
강원도 강릉시 선수촌로63번길 14-16 (홍제동) . ,강릉유천지구점,메가커피
부산광역시 동구 중앙대로 181 1층(초량동) ,부산차이나타운점,메가커피
부산광역시 중구 보수대로 16 1층(부평동2가) ,서구청점,메가커피
부산광역시 중구 광복중앙로 33 (신창동1가) 메가커피 ,부산광복2호점,메가커피
부산광역시 중구 광복중앙로 ,부산광복2호점,메가커피
부산광역시 남구 고동골로 42-1 (문현동) 메가커피 ,문현점,메가커피
부산광역시 해운대구 해운대로76번길 44,센텀재송점,메가커피
부산광역시 수영구 망미로30번길 38,망미점,메가커피
부산광역시 해운대구 재반로 230-1 (반여동스타게임랜드)1층 ,반여점,메가커피
"부산광역시 해운대구 센텀동로 123 (재송동, 더샵센텀스타아파트) 메가커피 ",센텀점,메가커피
부산광역시 남구 못골로41번길 13 205동 106호 ,못골점,메가커피
부산광역시 영도구 남항로41번길 1 (남항동1가)1층 ,부산남항점,메가커피
부산광역시 수영구 수영로 654 . ,부산수영점,메가커피
부산광역시 해운대구 센텀중앙로 90,부산센텀큐비점,메가커피
부산광역시 수영구 무학로63번길 142 401동108호(민락동센텀비스타동원2차) ,센텀비스타점,메가커피
부산광역시 수영구 수영로603번길 4 (광안동)1층 ,광안시장점,메가커피
부산광역시 남구 우암로 154번길 44 1층(우암동) ,우암점,메가커피
부산광역시 수영구 호암로29번길 61 (광안동) ,광안자이점,메가커피
부산광역시 남구 수영로262 1층 (대연동) ,대연점,메가커피
부산광역시 남구 석포로 24 1층(감만동) ,감만점,메가커피
"부산광역시 수영구 광안로45번길 2 (광안동, 광안비취빌리지) 메가커피 ",광안역점,메가커피
부산광역시 남구 용소로14번길 23 (대연동)1층105호 ,부산경성대점,메가커피
부산광역시 수영구 광남로48번길 5 1층(남천동) ,수영구청점,메가커피
부산광역시 수영구 광안해변로278번길 42,광안오션브릿지점,메가커피
부산광역시 기장군 일광읍 해빛1로 74 ,부산일광골드점,메가커피
부산광역시 기장군 기장읍 차성동로 63 ,기장시장점,메가커피
부산광역시 남구 용호로 138 메가커피 ,용호점,메가커피
울산광역시 동구 화문로 63,울산꽃바위점,메가커피
부산광역시 해운대구 구남로 45 1층(중동) ,해운대해변점,메가커피
부산광역시 해운대구 중동1로 35 1층(중동) ,해운대시장점,메가커피
부산광역시 해운대구 대천로106번길 29 (좌동) 메가커피 ,좌동재래시장점,메가커피
"부산광역시 해운대구 좌동순환로 505, 105호 일부 ",해운대중동이마트점,메가커피
부산광역시 해운대구 세실로 35,부산해운대그린시티점,메가커피
